CERT,Capital_Ratio,Net_Interest_Margin,Texas_Ratio,Charge_Off_Ratio,Risk_Cluster
1426,0.12239397745025894,0.03068496521434325,0.017117117117117116,0.0,Cluster 1
14275,0.11399683398866364,0.023341673900832353,0.051738039777817595,0.0,Cluster 1
14276,0.11510808153715964,0.02721172034446712,0.03778531562090355,0.0,Cluster 1
1427,0.12747437440345272,0.025335103954849152,0.0,0.0,Cluster 1
14281,0.14503857479779877,0.032685312262655065,0.0574184657785944,0.0,Cluster 1
14291,0.09346355601212897,0.019880794636254907,0.06791270641958265,0.0,Cluster 1
14293,0.12797769401158046,0.024219873314421173,0.24269338799058682,0.0,Cluster 1
14311,0.11563644058829753,0.020615807851021056,0.007686113754483566,0.0,Cluster 1
14312,0.10874399184347235,0.014027285527018497,0.0,0.0,Cluster 1
14316,0.1306574322748901,0.03209008713374036,0.07038995373430271,0.0,Cluster 1
14327,0.1402649448959145,0.035128732440028045,0.03287385129490392,0.0,Cluster 1
14331,0.11155581224731904,0.03653747092705618,0.020709148406235132,0.0,Cluster 1
14333,0.1515731807824696,0.02565946467143927,0.0024521562983101444,0.0,Cluster 1
14334,0.09363627199827594,0.028104611512966948,0.23748538337323905,0.0,Cluster 1
14344,0.12092724373467882,0.02363329128686008,0.0816768352686479,0.0,Cluster 1
14349,0.09533939138690405,0.022514258792624687,0.04514824797843666,0.0,Cluster 1
1434,0.13897198323406132,0.029238914626075446,0.00031748047495079053,0.0,Cluster 1
14352,0.1011622814405552,0.025792541185190178,0.018249633675236444,0.0,Cluster 1
14355,0.1302902376104667,0.02500604831584985,0.0026705612351345712,0.0,Cluster 1
1435,0.1082903841410378,0.020925235950096717,0.11015404903194868,0.0,Cluster 1
14382,0.0918127441744311,0.020603329784944304,0.010980578927872148,0.0,Cluster 1
1438,0.15202620512285825,0.02335522886038995,0.0006858318568897525,0.0,Cluster 1
14392,0.22377463778435314,0.030775803414610992,0.005633205270228864,0.0,Cluster 1
14399,0.13547803058963412,0.024698697508512134,0.0024932681759250023,0.0,Cluster 1
1439,0.20634257287288332,0.041871267952004756,0.0,0.0,Cluster 1
14400,0.14062557027628744,0.031315011496769955,0.0,0.0,Cluster 1
14410,0.09714503962570419,0.022766024198278566,0.030596197590496785,0.0,Cluster 1
14413,0.0814628236194363,0.02168728478510394,0.002465753424657534,0.0,Cluster 1
14415,0.14561364669144636,0.02504573366113979,0.021845242858285988,0.0,Cluster 1
14420,0.11418618303157635,0.03116310325650374,0.2379422309409457,0.0,Cluster 1
14427,0.1031927023945268,0.03016197810093563,0.07394232952395369,0.0,Cluster 1
14445,0.11983336587906009,0.028850651444349076,0.0037517527127572223,0.0,Cluster 1
14488,0.12390666948786928,0.028026083300587232,0.16080814353196868,0.0,Cluster 1
14491,0.11939698213691334,0.031505418099781794,0.04715994889069578,0.0,Cluster 1
14492,0.09919361034492628,0.031921159706729055,0.053821738272054914,0.0,Cluster 1
14507,0.09155213271657435,0.020464564280754077,0.005098619880426887,0.0,Cluster 1
14513,0.09220524577306527,0.030153391351563325,0.0022573732681203276,0.0,Cluster 1
14521,0.08455197654349228,0.022277859801617835,0.1195272035061313,0.0,Cluster 1
14522,0.10886301281874822,0.019015547052544327,0.06355360755225893,0.0,Cluster 1
14523,0.09928832245602552,0.025296960129372582,0.03386763185108583,0.0,Cluster 1
14531,0.1023337270312882,0.028318344199764985,0.1202512956697212,0.0,Cluster 1
14546,0.13161598682998815,0.027897595881642704,0.03410327730076188,0.0,Cluster 1
14556,0.10753918646023657,0.02618521011635734,0.0,0.0,Cluster 1
14560,0.11794858337488301,0.02370518102535842,0.013719964402254524,0.0,Cluster 1
14561,0.1641965637892318,0.01969815656170035,0.011576871700273519,0.0,Cluster 1
14567,0.11245248478735623,0.023653744898571267,0.045992453128395595,0.0,Cluster 1
14574,0.08429632943164592,0.024727254653445663,0.13561320754716982,0.0,Cluster 1
14578,0.10541220670309556,0.025677403175449375,0.005221932114882507,0.0,Cluster 1
14581,0.1177339699303665,0.02357141879967714,0.01254938415059261,0.0,Cluster 1
14584,0.10539587852494577,0.024883792996591263,0.04866036973060384,0.0,Cluster 1
14587,0.09973479859171343,0.02837143028663646,0.04348865205537655,0.0,Cluster 1
14597,0.11403560963274777,0.03153252316708563,0.016500358703450076,0.0,Cluster 1
14604,0.0861882534074374,0.02547067801663337,0.025607930197738656,0.0,Cluster 1
14619,0.08890260594186951,0.022012291672257857,0.03894222061220794,0.0,Cluster 1
14633,0.10131267025203136,0.023104263427613087,0.07123346277891134,0.0,Cluster 1
14642,0.13358772759063275,0.02088184885445728,0.020424014037913874,0.0,Cluster 1
14644,0.09391851045822754,0.02078559388935117,0.02888168655721815,0.0,Cluster 1
14646,0.10125596458190989,0.022066314485532243,0.0011410890817524495,0.0,Cluster 1
14649,0.11285873628361269,0.026226938381767755,0.06664440734557596,0.0,Cluster 1
1464,0.0831304611142765,0.026010144275019024,0.031489647239263806,0.0,Cluster 1
14650,0.126749901758396,0.02353315418183191,0.03156514160482649,0.0,Cluster 1
14660,0.1473106559026315,0.02089404026235526,0.0022502825136343535,0.0,Cluster 1
14662,0.09334899620341004,0.027140249462724024,0.144228128004395,0.0,Cluster 1
14674,0.105781200616627,0.023068686829595515,0.0,0.0,Cluster 1
14679,0.16109024245342102,0.02627036929254133,0.18596403596403596,0.0,Cluster 1
1468,0.10382060654227057,0.025428460829619377,0.0034645461444550766,0.0,Cluster 1
14690,0.09586488845987323,0.02240739294915928,0.0,0.0,Cluster 1
14692,0.08132068344924123,0.018332501812849313,0.021510183805265773,0.0,Cluster 1
14694,0.08910899329976278,0.029955470473178245,0.10788342985241921,0.0,Cluster 1
14695,0.09770450255421942,0.023150335942553165,0.06590288848658435,0.0,Cluster 1
14701,0.13701141620336968,0.029614225692823494,0.01077933341593359,0.0,Cluster 1
14705,0.09290633741680332,0.025048712260055946,0.14356908509489597,0.0,Cluster 1
14722,0.08288051701317531,0.026711119414570994,0.14680763247293394,0.0,Cluster 1
14730,0.11162502748855042,0.024966774708621367,0.0004925158996980664,0.0,Cluster 1
14731,0.12358323404515321,0.030328720251733724,0.01013534392188369,0.0,Cluster 1
14735,0.07945071313432227,0.025530004693015567,0.08567466228363038,0.0,Cluster 1
14744,0.10358957186854245,0.027396535999259793,0.030241163710603546,0.0,Cluster 1
1475,0.13706467222898402,0.03433819595115039,0.011839903908026254,0.0,Cluster 1
14761,0.10203113261015698,0.020120207199251342,0.021670326831158764,0.0,Cluster 1
14769,0.11085965905393176,0.010313354560089196,0.0,0.0,Cluster 1
14772,0.12820075402173356,0.01915761101349392,0.1338212463960967,0.0,Cluster 1
14773,0.10319406457291962,0.028189086946042524,0.04813404417364813,0.0,Cluster 1
14779,0.10377678454496915,0.02122615373766341,0.018508930882733626,0.0,Cluster 1
14785,0.09770056077638081,0.027821166107597366,0.0,0.0,Cluster 1
147,0.1377572612259444,0.029715898966500356,0.007902502122155302,0.0,Cluster 1
14801,0.1525780381666447,0.021164968068873274,0.0,0.0,Cluster 1
14807,0.1096857698064102,0.01961016895934579,0.0846055979643766,0.0,Cluster 1
14809,0.11983499121411172,0.033337355485335486,0.06324732536186281,0.0,Cluster 1
14812,0.0886782186891928,0.01771304997371746,0.11527662229617304,0.0,Cluster 1
14820,0.0895447723861931,0.028621453583934826,0.05187549880287311,0.0,Cluster 1
14836,0.10911841698815582,0.01962305161789276,0.005992354582084926,0.0,Cluster 1
14843,0.10267589001007578,0.024655145978683048,0.04679873672121734,0.0,Cluster 1
14851,0.12864433384664598,0.02896645613408619,0.05074454243169004,0.0,Cluster 1
14853,0.08712711487088157,0.034672751558325915,0.0009581603321622484,0.0,Cluster 1
14857,0.09792191620705655,0.03168519791134371,0.02630237231202951,0.0,Cluster 1
14863,0.09302439610623724,0.025677362496494813,0.08483796176676278,0.0,Cluster 1
14864,0.11336361965284525,0.02309988358148858,0.0811520345919234,0.0,Cluster 1
14867,0.09056966007190745,0.02604320932937547,0.028645087367516472,0.0,Cluster 1
14868,0.09430237631559343,0.021698645297917398,0.04118941488461322,0.0,Cluster 1
1487,0.11060006963880177,0.022680221949301346,0.006695814985970426,0.0,Cluster 1
14883,0.09711837034179403,0.02570168570985518,0.008372926240361398,0.0,Cluster 1
14885,0.09241848281458093,0.022188461911607765,0.0005010259101970702,0.0,Cluster 1
14894,0.11457358791418878,0.024727263852393,0.0,0.0,Cluster 1
14899,0.09067735982776834,0.032059425270449166,0.12193773157108886,0.0,Cluster 1
148,0.11243379524664879,0.029868906507575163,0.003121278081235369,0.0,Cluster 1
14904,0.09242764612816097,0.025925893551742525,0.119822205409495,0.0,Cluster 1
14907,0.1445274340605666,0.028736567893194398,0.0,0.0,Cluster 1
14911,0.11964602256331332,0.021161694584529978,0.0028023429424600898,0.0,Cluster 1
14912,0.1422418792382219,0.029196854533785926,0.09926070884974994,0.0,Cluster 1
14914,0.07945962972036538,0.024432156231407272,0.0357646229739253,0.0,Cluster 1
14920,0.14763219579742906,0.018960785458670828,0.09441744829924285,0.0,Cluster 1
14922,0.12257351796191668,0.03075576082900702,0.00891680049857379,0.0,Cluster 1
14929,0.09068446973319308,0.025457827292722578,0.004982666121824868,0.0,Cluster 1
14930,0.0999369533083619,0.03230745593354137,0.10637226316068493,0.0,Cluster 1
14952,0.0913473126054471,0.025490479633646663,0.009393139841688655,0.0,Cluster 1
14960,0.09282725822472383,0.01597086355837823,0.0,0.0,Cluster 1
14966,0.09416953004518276,0.02167149157219772,0.015370913060966501,0.0,Cluster 1
14969,0.08640275280422273,0.022846578341323722,0.0036221038136861642,0.0,Cluster 1
14974,0.08733156015341435,0.02989354622688446,0.10797817360159612,0.0,Cluster 1
1497,0.13026463602067906,0.022018164035210282,0.04320479157013163,0.0,Cluster 1
14982,0.08404747249972382,0.02548016981519183,0.0,0.0,Cluster 1
14991,0.09374655639178359,0.020037704717854942,0.07268799440861581,0.0,Cluster 1
14995,0.11536290454126205,0.016380850321339492,0.017370067269377436,0.0,Cluster 1
14999,0.17879145173176123,0.02791451731761238,0.0,0.0,Cluster 1
149,0.13281336278299283,0.03319988956377692,0.034144059869036486,0.0,Cluster 1
15010,0.08775661890970603,0.024981784496867665,0.003755006675567423,0.0,Cluster 1
15019,0.10868883381358524,0.02330804606650772,0.026928248627554063,0.0,Cluster 1
15032,0.0939413111660989,0.024130583743677842,0.04541859406082976,0.0,Cluster 1
15035,0.08792184192060645,0.023179939906080763,0.0451568894952251,0.0,Cluster 1
15038,0.12857298232348083,0.029863114444196995,0.018972809667673715,0.0,Cluster 1
15046,0.1257388293130369,0.023402917699438825,0.0015163623696235733,0.0,Cluster 1
15050,0.10932710690444103,0.024267402137462,0.0,0.0,Cluster 1
15059,0.09603315414559224,0.03998843665316138,0.15207500344684957,0.0,Cluster 1
15078,0.1185036812472932,0.02241229969683846,0.0001827318410232983,0.0,Cluster 1
15085,0.07928020864359867,0.02974672662506387,0.0506582363541953,0.0,Cluster 1
15091,0.0960828431853703,0.02172790055596244,0.03306353384935759,0.0,Cluster 1
15092,0.19078561520773793,0.024939722023105782,0.0,0.0,Cluster 1
15098,0.13710102048491837,0.0240704059373668,0.0,0.0,Cluster 1
15101,0.15854104232146773,0.03210918165965312,0.137061186853718,0.0,Cluster 1
15104,0.1275136014508214,0.03209008960955835,0.007973856209150327,0.0,Cluster 1
15105,0.16687727551390644,0.023008495251917376,0.0,0.0,Cluster 1
15111,0.11617985517280092,0.032374055847663244,0.02740645299833575,0.0,Cluster 1
15113,0.10827634163960546,0.03181182951775913,0.02656191545080434,0.0,Cluster 1
15118,0.12295582426992367,0.0212470136983525,0.23201945068304042,0.0,Cluster 1
15136,0.12224977633611307,0.025193024659005456,0.008104384471999352,0.0,Cluster 1
1513,0.11699288189185238,0.028112231902929684,0.0720754376698829,0.0,Cluster 1
15146,0.0863882263686896,0.02374659718055645,0.08678682126047527,0.0,Cluster 1
15152,0.09517819291190396,0.027466867410210188,0.03475908002913935,0.0,Cluster 1
15164,0.14464240047736765,0.023391015258716223,0.10086633663366337,0.0,Cluster 1
15165,0.11969261217800044,0.022167589242457042,0.19127589028118674,0.0,Cluster 1
15194,0.12991896013182813,0.024650138960623725,0.04877067606900305,0.0,Cluster 1
15200,0.10619904142243637,0.02597380101187629,0.05265931418677306,0.0,Cluster 1
15205,0.10762895983777857,0.01968176457199611,0.01753306674869271,0.0,Cluster 1
15206,0.11195682314668903,0.029201187633997715,0.057232263676783295,0.0,Cluster 1
15214,0.19155827724075106,0.024859557669922566,0.022245706737120213,0.0,Cluster 1
15216,0.1005680993551865,0.027389023656984098,0.0006184929388722812,0.0,Cluster 1
15228,0.08448220766474174,0.02587249777453151,0.0,0.0,Cluster 1
15229,0.10210733105595018,0.02591345184117656,0.0570611089944111,0.0,Cluster 1
15237,0.16782330848141713,0.02124558551488312,0.003073017569643931,0.0,Cluster 1
15242,0.09729254066077773,0.026866820866472543,0.05090760630613655,0.0,Cluster 1
15243,0.1238689570734241,0.021210254888138613,0.0016413869120360386,0.0,Cluster 1
15249,0.09877343251061273,0.03084732709718622,0.16530379385756394,0.0,Cluster 1
15254,0.08158944425598615,0.03636725192714852,0.0,0.0,Cluster 1
15255,0.08271162936442854,0.02204798954603943,0.087296469450266,0.0,Cluster 1
15258,0.1365545940071829,0.02707502286070212,0.026979813664596272,0.0,Cluster 1
15259,0.0855082598332243,0.020068725421638733,0.0004396763981709462,0.0,Cluster 1
15261,0.14428606575022296,0.0252098902112741,0.013427825438269302,0.0,Cluster 1
15264,0.09403884610328053,0.026896117465523565,0.023369437249823405,0.0,Cluster 1
15270,0.10515152274302511,0.020513398635502,0.02050905336721728,0.0,Cluster 1
15271,0.10114304182611307,0.023916481641910643,0.005256390863711995,0.0,Cluster 1
15272,0.09344344973503305,0.02303448129631621,0.02003306428085189,0.0,Cluster 1
1527,0.10042012769785744,0.02315833835564989,0.04009741671740454,0.0,Cluster 1
15282,0.07600903849150693,0.027706352916731597,0.12831026823851016,0.0,Cluster 1
15286,0.10966337529477897,0.019835573242915787,0.024097861825310922,0.0,Cluster 1
1528,0.1284318878270121,0.025099615360133852,0.055734761442193595,0.0,Cluster 1
15305,0.1768083902348799,0.02784340753104171,0.009788659601230432,0.0,Cluster 1
15306,0.10749578430128194,0.028881313726556786,0.04124146074049085,0.0,Cluster 1
15310,0.11419190037971935,0.022863306329891555,0.11870501372776968,0.0,Cluster 1
15311,0.07974501316347359,0.02578463176784957,0.02114374034003091,0.0,Cluster 1
15321,0.12083796730641383,0.019906927038999933,0.008393855646249759,0.0,Cluster 1
15323,0.11087699364915167,0.032180316609715355,0.00028677398386418385,0.0,Cluster 1
15324,0.08320682877762658,0.02499622029071364,0.027551937998869,0.0,Cluster 1
15326,0.12492182614133833,0.012937773608505315,0.009073842302878598,0.0,Cluster 1
15334,0.11751317759907114,0.02849044198008132,0.003967140103669604,0.0,Cluster 1
15336,0.15643571111793403,0.04083171289189097,0.004884856943475227,0.0,Cluster 1
15345,0.10004554592285463,0.021255811031536627,0.06700051804524262,0.0,Cluster 1
15346,0.11757795135581381,0.019495776973391755,0.04563867134755604,0.0,Cluster 1
15347,0.08550000944542747,0.02911080745810953,0.09250257769921932,0.0,Cluster 1
15348,0.16175335158278936,0.03141012142907279,0.0006509004122369278,0.0,Cluster 1
15355,0.13889578288604335,0.023805531147079145,0.0012073211957309123,0.0,Cluster 1
15359,0.10156849245329674,0.022301586916785052,0.009591185961696358,0.0,Cluster 1
15362,0.15828318520037143,0.039616020067292965,0.08419047619047619,0.0,Cluster 1
15364,0.12361993096361097,0.02447893336143975,0.0,0.0,Cluster 1
15367,0.0919137865391937,0.032039214856804436,0.0023012311586698884,0.0,Cluster 1
15399,0.10070659651296447,0.025071235918750406,0.03590195552490069,0.0,Cluster 1
15405,0.1467724045598245,0.02802249617652951,0.024269258938677676,0.0,Cluster 1
15415,0.10571508504121145,0.026878905045085114,0.010517744452738006,0.0,Cluster 1
15423,0.09665683068332084,0.021321374866399997,0.09017818108145573,0.0,Cluster 1
15427,0.16319606450958515,0.023526726848564765,0.006525995214270176,0.0,Cluster 1
15442,0.14077820666400462,0.02564443852877235,0.08036558462023322,0.0,Cluster 1
15443,0.11545511851218768,0.03075825370000116,0.009429064295164883,0.0,Cluster 1
15444,0.12498199870548933,0.02262386868787575,0.04883762155591572,0.0,Cluster 1
1545,0.0998127167760881,0.01776927385786467,0.12736669060126224,0.0,Cluster 1
15460,0.11346344690704598,0.02451207409857757,0.0032798833819241984,0.0,Cluster 1
15463,0.11629670225522394,0.03400554637569484,0.027158700350777734,0.0,Cluster 1
15465,0.10658605016687951,0.025423667898995368,0.023546998460172417,0.0,Cluster 1
15469,0.20119045183988218,0.01824541307860664,0.00884505896705978,0.0,Cluster 1
15471,0.11395123302853977,0.023219728456636186,0.000364741641337386,0.0,Cluster 1
15472,0.10015146225752478,0.02454411807658232,0.03410732140873236,0.0,Cluster 1
15477,0.10113023338532394,0.02608388134695855,0.015483505821474773,0.0,Cluster 1
15478,0.10601069958495205,0.02403480292004152,0.012094276094276095,0.0,Cluster 1
1547,0.14743797070646397,0.02864154178666954,0.0,0.0,Cluster 1
15480,0.08133847495232897,0.03195199580353156,0.006797681816201141,0.0,Cluster 1
15489,0.08522129630822203,0.02556638889246661,0.04439966414777498,0.0,Cluster 1
15496,0.1834308896839773,0.03556340663782392,0.07252917652819718,0.0,Cluster 1
15501,0.1601430011916766,0.027683564029700247,0.005151688609044075,0.0,Cluster 1
1550,0.09676940462210011,0.019195231658948396,0.0014654363107640877,0.0,Cluster 1
15510,0.0934574139784829,0.03453510105360955,0.29699897321011853,0.0,Cluster 1
15511,0.09501746882586866,0.0233066333678504,0.02926008391096051,0.0,Cluster 1
15519,0.09850957412813138,0.02943510310185235,0.0,0.0,Cluster 1
15523,0.15188614725626767,0.02406727498515199,0.009805373700269574,0.0,Cluster 1
1552,0.09711539120664503,0.026876859005078243,0.050705852156057496,0.0,Cluster 1
15532,0.16772975500445528,0.04001799751210862,0.015306122448979591,0.0,Cluster 1
15539,0.09748973184925983,0.025164724714291032,0.0009673395616424408,0.0,Cluster 1
1553,0.09516972885894028,0.025260755585222422,0.028956545589906353,0.0,Cluster 1
15545,0.09174135398546945,0.02221096078105221,0.024914914376589353,0.0,Cluster 1
15546,0.08767483686846916,0.02749825348930541,0.05179282868525897,0.0,Cluster 1
15547,0.17121508246734674,0.038540375631614075,0.041135936521194405,0.0,Cluster 1
15555,0.09640259465886993,0.021862387105566906,0.006171907526616065,0.0,Cluster 1
15562,0.11595934333386729,0.025459506105217466,0.0069337991515453995,0.0,Cluster 1
15565,0.10348133448727027,0.02670178986497578,0.06444769843057746,0.0,Cluster 1
15566,0.08435851868014504,0.02596817212204036,0.03981894292618181,0.0,Cluster 1
1556,0.1034895626899194,0.029842119170299906,0.13763663927232106,0.0,Cluster 1
15572,0.11272803805425868,0.02588718529991939,0.0019829406094034096,0.0,Cluster 1
15578,0.11284347371531171,0.032398463601445486,0.17653575025176232,0.0,Cluster 1
15580,0.08964974563554515,0.01545858800278154,0.0005613390487854664,0.0,Cluster 1
15584,0.10270495303159692,0.030978864218616568,0.01679589248965847,0.0,Cluster 1
15585,0.10194265309385493,0.03461599957362895,0.06456672330414324,0.0,Cluster 1
15590,0.1257687022503195,0.02985469273944449,0.09712356257764469,0.0,Cluster 1
15593,0.15685607349438585,0.025178632187818985,0.0,0.0,Cluster 1
15597,0.13415591533231622,0.03131341559153323,0.0,0.0,Cluster 1
15598,0.11198366894326973,0.02561556490838983,0.07921861637484809,0.0,Cluster 1
155,0.10253780871477032,0.024364932545233045,0.003000240019201536,0.0,Cluster 1
15606,0.10013416050638838,0.027327324623405157,0.08443485298084705,0.0,Cluster 1
15610,0.1044936305237125,0.025606227932370006,0.00018606728192914558,0.0,Cluster 1
15614,0.10852067881545088,0.017445201728810106,0.0,0.0,Cluster 1
15621,0.08836012997872499,0.029901457497592005,0.05138955438428366,0.0,Cluster 1
15629,0.07688551208852028,0.03389913278449023,0.007516011221087175,0.0,Cluster 1
1562,0.09066441500870759,0.02704100480236424,0.03847497089639115,0.0,Cluster 1
15632,0.1290075405521914,0.030419503871839955,0.029408934647783835,0.0,Cluster 1
15651,0.10967344423906346,0.020363783221236737,0.05849306014540648,0.0,Cluster 1
15657,0.11811606665137965,0.02203145303065046,8.088978766430739e-06,0.0,Cluster 1
15663,0.10755836807399087,0.01822632564641316,0.06861714377259119,0.0,Cluster 1
15664,0.12091514295493219,0.02755937775678138,0.01383407088466292,0.0,Cluster 1
15669,0.09874654385995808,0.02405209305602029,0.006331230354236797,0.0,Cluster 1
1566,0.12363838630429072,0.035822994082291684,0.036053486628342915,0.0,Cluster 1
15671,0.12525410034932175,0.025401790656644767,5.641748942172073e-05,0.0,Cluster 1
15675,0.13255290631860828,0.02124201368807953,0.008829428671863692,0.0,Cluster 1
15687,0.11701494708891608,0.030073449366184193,0.15113903814556598,0.0,Cluster 1
15690,0.08092495505822074,0.02631677847304433,0.006540374233247547,0.0,Cluster 1
15699,0.09534998525992251,0.03627977888139384,0.07330637931980755,0.0,Cluster 1
15701,0.10873196659073653,0.025128411273393183,0.0,0.0,Cluster 1
15703,0.1273411300888253,0.031121314470473695,0.015423242467718794,0.0,Cluster 1
15708,0.08523969312596594,0.022488779976144395,0.03171621474463683,0.0,Cluster 1
15728,0.08727299014812824,0.02240335067557951,0.006057154690412093,0.0,Cluster 1
15729,0.12138081859323673,0.029508115071234683,0.02924554695514315,0.0,Cluster 1
15731,0.12579012314588633,0.034343599687728224,0.022822822822822823,0.0,Cluster 1
15734,0.10075552515526558,0.02216882684111756,0.005860394948068778,0.0,Cluster 1
15741,0.12227842085610509,0.022458331918938184,0.0,0.0,Cluster 1
15749,0.1883032128514056,0.0338520749665328,0.0,0.0,Cluster 1
15751,0.079561557950788,0.02698930733885859,0.018486034273377413,0.0,Cluster 1
15752,0.10193189520358359,0.02342230451646453,0.04361769968486289,0.0,Cluster 1
15760,0.1722977885100596,0.02446123976861606,0.02031935136923968,0.0,Cluster 1
15762,0.1282852677937207,0.035601647961358146,0.06445182724252492,0.0,Cluster 1
15763,0.11541292255027813,0.02856083297675082,0.0231845370507687,0.0,Cluster 1
15771,0.13614647701699636,0.033186102027875516,0.0010616317165329163,0.0,Cluster 1
15772,0.09838146259405475,0.023637768903774316,0.018831593946162437,0.0,Cluster 1
15778,0.16955691086780808,0.016147402454258213,0.004008667388949079,0.0,Cluster 1
15779,0.09332227766241225,0.022835092946703897,0.23809099118181515,0.0,Cluster 1
15784,0.08617415780537932,0.028951836297024396,0.07997407647440052,0.0,Cluster 1
15792,0.10702582412207767,0.022486060843196713,0.04558437107277505,0.0,Cluster 1
15797,0.10063257238299683,0.022440897718525945,0.007301579699932269,0.0,Cluster 1
15799,0.08815221206382336,0.02471925718350623,0.00010645999233488055,0.0,Cluster 1
15801,0.14986811984147871,0.03317548108329183,0.04262792166771952,0.0,Cluster 1
15808,0.15331269731540964,0.024294287815209304,0.0006892788420115454,0.0,Cluster 1
15809,0.11751975357973009,0.03385557728422732,0.14484172072701704,0.0,Cluster 1
15815,0.11889959150507735,0.026862353222991082,0.010683486199248087,0.0,Cluster 1
15817,0.16404675050398387,0.026399155227032733,0.11184258649696438,0.0,Cluster 1
15826,0.1401698935662246,0.028695531629776814,0.024339990659597265,0.0,Cluster 1
15839,0.24014081520125546,0.032328116384612124,0.09502278427355258,0.0,Cluster 1
15847,0.12583465156939472,0.020581133960536176,0.0,0.0,Cluster 1
15853,0.10255069198583842,0.024782748632121016,0.02314633189486073,0.0,Cluster 1
15871,0.10411997106054588,0.01608338534869205,0.0013113748999437982,0.0,Cluster 1
15873,0.10820018681480753,0.017919472985595594,0.017220228088509246,0.0,Cluster 1
15883,0.12419768654279092,0.02274684183225252,0.08326419260030093,0.0,Cluster 1
15898,0.1594396456193171,0.02258054302680018,0.034164966692542376,0.0,Cluster 1
15899,0.15065479164470277,0.0301062059671527,0.0,0.0,Cluster 1
15904,0.13557975571811592,0.031919940860393015,0.028157552083333332,0.0,Cluster 1
15908,0.10176950952385759,0.0216217307478777,0.003669906764530847,0.0,Cluster 1
15912,0.1328542766770269,0.022135309307608386,0.0972076686799275,0.0,Cluster 1
15913,0.13299519071633015,0.029376545493487023,0.09783324793206939,0.0,Cluster 1
15930,0.14757325660634513,0.020443704096312562,0.0,0.0,Cluster 1
15932,0.10140663794800867,0.029037540760804316,0.005578813768019853,0.0,Cluster 1
15939,0.10350891654988596,0.021741818481576126,0.003517387841783913,0.0,Cluster 1
15945,0.0834158637307442,0.028341092733314206,0.2519880164219403,0.0,Cluster 1
15947,0.11100990120355947,0.022225156710666025,0.24871334239658185,0.0,Cluster 1
15953,0.0978896792820955,0.0267051946925212,0.13121906142541592,0.0,Cluster 1
15966,0.30763352065728095,0.024872069748159562,0.014980228276627169,0.0,Cluster 1
15969,0.09572770991744198,0.015991491905277582,0.03539715363094514,0.0,Cluster 1
15970,0.0948978481568137,0.020178168551802256,0.11096599796504122,0.0,Cluster 1
15987,0.09974947925757233,0.025716785098771226,0.035540281430412504,0.0,Cluster 1
15990,0.1654010786477071,0.02918439649049597,0.09383282364933741,0.0,Cluster 1
1600,0.10791846208400942,0.02963647500026864,0.1915762222443493,0.0,Cluster 1
16026,0.12954064928664435,0.01294985066464093,0.08873595537939959,0.0,Cluster 1
16030,0.14224904557452447,0.033487023212080705,0.03752961554542378,0.0,Cluster 1
16032,0.10419999224883371,0.026340286838747624,0.02802654609101517,0.0,Cluster 1
16039,0.10858907491870584,0.02138908061107593,0.14989188126597208,0.0,Cluster 1
16040,0.09599090053782315,0.015907207953603977,0.08812428684279822,0.0,Cluster 1
1604,0.09486836935166994,0.02999607072691552,0.08569416832339298,0.0,Cluster 1
16068,0.07854022457388542,0.015191034475245405,0.061700060354930295,0.0,Cluster 1
16075,0.11697345564258069,0.03088143418766952,0.015876375952582556,0.0,Cluster 1
16079,0.13486313459967858,0.02752588455357378,0.017073647196718108,0.0,Cluster 1
1607,0.09083946252571987,0.023949321904805213,0.002408997763073506,0.0,Cluster 1
16094,0.09178234527187668,0.026650816780427945,0.005849174848548151,0.0,Cluster 1
1609,0.16611159132896053,0.016885307028694427,0.014208096319159248,0.0,Cluster 1
160,0.12587671352146196,0.029397111319641286,0.04194285933867466,0.0,Cluster 1
16101,0.09656449811455999,0.02296050385507215,0.02161288774416484,0.0,Cluster 1
16103,0.07815261759133277,0.023753512798667362,0.06426944354051416,0.0,Cluster 1
1610,0.08863220600613099,0.024905969792310488,0.03802081508217402,0.0,Cluster 1
16110,0.1082601298566022,0.024096385542168676,0.0,0.0,Cluster 1
16111,0.08828128209341495,0.028650433389475413,0.16732830199653914,0.0,Cluster 1
16114,0.09723788215987107,0.03073217669525794,0.04753521126760563,0.0,Cluster 1
16116,0.09119678949969562,0.027315554254612868,0.06693801604837772,0.0,Cluster 1
1611,0.09337659139956259,0.01669973784453167,0.030815366320252315,0.0,Cluster 1
16120,0.10934015479470025,0.026064213564213564,0.0,0.0,Cluster 1
16125,0.106138494103417,0.024772626828871158,0.0,0.0,Cluster 1
16126,0.08596635033844022,0.021595105503773124,0.020102231396834758,0.0,Cluster 1
16127,0.10925273471223212,0.025630039093074607,0.17491166077738515,0.0,Cluster 1
1612,0.08645677839598317,0.027249287555977744,0.2056192120546225,0.0,Cluster 1
16130,0.11422974820904605,0.02624622115246912,0.018107909585656574,0.0,Cluster 1
16151,0.08580070257293602,0.027397631868057343,0.016914321846348404,0.0,Cluster 1
16152,0.10625138386596797,0.03500258321647354,0.0016323978883023061,0.0,Cluster 1
16154,0.13972436508624425,0.0308943894798103,0.0,0.0,Cluster 1
16160,0.12029095450416977,0.02863680228717695,0.02252836826186748,0.0,Cluster 1
