CERT,PC1,PC2,PC3
10004,2.113289151791747,0.22727099938442105,-0.4188609071485745
10012,-0.4324931946759235,-0.10082717680389645,-0.06342489465616619
10015,0.7397234309951166,0.41791163548884624,-0.059980317840999886
10044,-0.9133792601684921,1.2736480610110965,0.70495250860383
10055,-0.07606455559099395,0.545592583860504,0.10035127945281612
10057,-2.0881454447920373,1.3436237015927284,0.9790808421080494
1005,-0.07921627777988119,-1.151306409425364,-0.5886231174988747
10072,0.14921990259645737,-0.34877578553912497,-0.29029271985140914
10074,0.18171565654379232,0.3717162673736153,-0.02583819855875787
10075,-0.5025550488248699,-0.21635430304970524,-0.10567618046598683
10077,-3.403326767156774,2.473569851906118,1.7943618029025845
1008,1.7089862716499835,1.3263320156423075,0.1411885016990424
10101,0.0654190504466492,0.40812525861714055,0.02557090333721539
10111,-0.22832736417983313,0.05318452104194775,-0.024030930505899325
10118,0.7024838756652508,-0.3168665363984911,-0.352819125445939
10120,-0.5422333610069184,-0.4115818245750179,-0.049679175776312146
10121,-2.170572131357182,1.0635471165729207,0.8750092944929755
10122,-0.5495998741227167,-1.0107947926279577,-0.4263130317948979
10125,-0.5448086376000589,-1.4454142666190177,-0.6098504039298254
10127,-0.2515414424499448,0.4976822737224265,0.1558828596924409
10132,-0.4359179958067928,-0.1602501056799411,-0.0998825836496728
10137,1.4931226219280618,0.5934292190559332,-0.11736274269569034
10145,-3.203385459166789,3.488611864448634,2.16681949751986
1014,0.3768803236442265,-0.6415693093937173,-0.46361938309614503
10157,-0.15303607716136772,-0.7851031073752133,-0.4303867491352857
10159,-0.16718288400036396,-0.42954397744754697,-0.2818612972245435
10162,0.1274072913790322,0.46355190503764415,0.05094830088991974
10163,-0.02214467056654068,0.30535158215263514,-0.003518319055650141
10165,1.0798044683094727,0.5183546674236648,-0.11988999382296561
10167,-0.713504450730166,-0.09468867165168672,0.027344008283597124
10168,-0.11908319367564053,-0.2543249000554155,-0.2230100440099734
10169,0.07238150837148521,0.1883480335267839,-0.08896933135234193
10174,0.31952919062820484,0.3169459506947722,-0.10081448735668722
10175,0.9903983069627207,0.49638236391877155,-0.08136125212929482
10178,0.9122950507436087,0.7402166135164133,0.0016248204147387168
10185,0.12305571249722311,1.336123516403278,0.4126108586081362
10187,-1.2811152413599955,0.31806551911366376,0.3571457696218734
10191,0.5830453949087422,1.4951475183216507,0.38221621030795383
10194,-0.030091872261450242,-0.785516773277653,-0.4650205072452458
10197,1.8687118270511816,-0.386782286478872,-0.6179104806314212
10200,-0.519676609158731,1.0888334131063784,0.4462246821208035
10202,3.27299700988341,0.893317419249358,-0.3486163751773683
10212,-0.0740934022561503,-0.47205754365914165,-0.23998518825339427
10214,-0.7002670075782869,-0.18571782757699218,-0.027824253084724564
10218,0.10625364982914061,-1.0952284217333859,-0.5986468818437667
1022,-0.9214884293725634,-1.3182914093801716,-0.42677904776007297
10236,2.4230215812839124,0.7344564441477082,-0.2319852073520921
10243,1.6628449269000622,0.5313365455128823,-0.21682586338594914
10248,2.057802492404112,0.3773486731206618,-0.3454882192403066
10250,0.37478817705872247,-0.3795386312069977,-0.3513281469692582
10253,-0.7051182634264653,0.5798098077383369,0.28211232211114506
10255,-0.47206016616676977,-1.628812364057126,-0.7059602732548156
10266,-0.7365393719351018,-0.10740327030686193,0.0187125569525488
1027,2.355544248475257,0.17056568320623092,-0.49133413987402963
10280,1.453723493288801,1.7856735705104523,0.4195919144072674
1028,0.45702534705230874,0.19916421936635414,-0.1264935337471797
10307,0.35391316850498966,0.862367271906881,0.15539963054252295
10308,0.8205849755437841,0.029169635203828752,-0.26485704837306934
10315,0.05854208468201402,-0.7018177334732123,-0.44176647239401073
10317,-1.0732274913268511,0.28966640225068185,0.27555494603866315
10319,2.5342261477724177,-0.06594345993953786,-0.5898207443036978
10327,-0.07967538582558749,2.929123135084197,1.165509413289426
10330,2.947919687421068,1.4810936769405123,-0.04553586249814289
10344,-0.6253040042635585,0.5527494200171261,0.2565596353016266
10345,-0.2794767254477318,0.027834380852315047,-0.06264148661649838
10352,0.10940501336055755,1.2619916522295251,0.35906832405385464
10363,-0.1465647644308428,0.43637868989395884,0.08343721784019263
10374,-0.870861789110522,-0.06841618910174284,0.06384886668426802
10378,0.864159479307602,-0.053769962131120876,-0.31706744618768984
10380,-0.488354739693858,-0.21735910690232585,-0.09860050961418247
10382,0.32598125858248445,0.27312447823602015,-0.045616246238204795
10383,-0.39050021420650605,-1.1133609537579179,-0.4957886875101673
10384,1.5102351196358959,0.17119649350990968,-0.3371282791525986
10407,-1.9321349303196254,0.7536863522349821,0.6886501214106032
10434,1.6299240535648503,-0.4651133201476396,-0.5380125915287297
10437,0.17322429144844861,-0.019451157864590656,-0.12708993176136513
10438,0.7914927029133905,-0.1166981533265088,-0.27160068855239045
10446,-0.03306604683324417,0.4580404237163565,0.06213367372221425
10458,0.6379620622600721,-0.1298662982824585,-0.3046808340524609
10460,-0.2562413533993798,1.953882352546419,0.7421348915615997
10463,-0.17306738346075742,-1.5791038393409134,-0.7477532370498928
10464,-0.19548252708737326,-1.4209203067157,-0.6880253633172345
10467,-0.22464574172693327,1.2463410906960295,0.44560090508662203
10469,-1.3758959543924512,0.8273234664815219,0.5982247546874874
10471,-0.5447505681118567,-1.194103785417298,-0.5044761528361207
10473,0.033025466173219796,-0.45296648400224565,-0.33385790854541475
10474,1.2970434451314719,-0.035004316362260514,-0.3531196545384881
1047,-0.2694372516485119,-0.33404444381966414,-0.19489195037369983
10492,-0.9600240165298929,-0.17224560265116715,0.0345686672151994
10494,-0.7924796642973506,-0.4968252053875215,-0.11513629080194006
10497,-0.4948291084303341,-0.31234548496596365,-0.13017459008758273
1049,-0.8141088558832641,0.038335075073430716,0.09633892213304683
10500,-0.9947501720186213,-0.5319458056186734,-0.09061408059156863
10503,-1.5630992216907387,-0.30510387499891145,0.13935110942372725
10505,-0.11499832743972713,-0.48466863588497666,-0.28588639821088774
10520,0.3794278560177136,0.31303450741509964,-0.11575540069659288
10523,-1.0259496335561629,-1.3919663328324936,-0.45035430401337684
10528,-0.03389644404088418,1.2370580349666709,0.4179951793059725
10531,1.4759077563684828,0.6272180702987837,-0.13802875091100333
10532,1.5086945623311407,1.19597523925909,0.10750848322103711
10533,0.5552401965626699,0.5685530753254303,0.024778681428908562
10561,-0.30025461059798075,0.28355833144751535,0.05904024584747898
10567,0.7733414239437602,0.6051968248564418,-0.07032909536268481
10571,-0.46304517088794905,0.03587184863809523,-0.00017604033112791686
10576,0.02285137152174625,-0.5662992501507891,-0.3875005749880924
1058,0.03299159864039943,-0.24221432541834081,-0.204368424672908
10594,1.0579247726281005,1.2187836467457394,0.20869111483044084
10595,0.8553148684533359,0.7949465747806127,0.017462663235849055
105,2.3108142155793843,0.3056860755424069,-0.4338501723403703
10608,1.604714739879318,0.32840274040823314,-0.3050973254561093
1060,-0.45419878381581946,-0.19269273874615023,-0.10264074667866406
10618,0.6478707762392236,0.5498847730251339,-0.005561553495590979
10619,-0.0521079944476854,-0.11029340461409483,-0.15248015988497027
10623,1.6450658520180699,-0.03139831024152329,-0.4400980197211673
10626,-0.9118449142200118,0.8096554418566467,0.433517214620661
10628,-0.07757568185214722,-0.6829152136908858,-0.41432604578336996
10634,-0.5415614122987074,-0.9824271460469517,-0.40933458996355504
10635,0.16081936216137932,0.16946965479915413,-0.12042237340900835
10639,-0.21955945400968882,-0.5190776322445623,-0.3042349355396554
10641,-0.078546425443962,0.16573666631605102,-0.05737622915926992
10643,-0.14001948459066066,-0.6109603040683683,-0.36293944906653425
10647,0.20817526448798657,0.9347636473836249,0.23513507696205543
10663,-0.43344861992242056,-1.0203951653214096,-0.4509675203439755
10667,0.5578825102681109,-0.24129913525934954,-0.34612279347179353
10672,-0.46429661718460147,0.15135119971314276,0.046878146525079836
10674,0.1033802725516178,1.7117934947767874,0.5416538361618546
10677,-0.10989010529031279,-0.16781604258388233,-0.18166276352424082
10685,-0.34404490039317454,-1.8897641442926554,-0.8312135930347629
1068,-0.32827563537975607,1.2077769676745265,0.5044354935970234
10704,-1.2716418655127557,0.8564082229741892,0.5488771794356277
10709,1.2220294880888642,0.30243723701515735,-0.2000931121609012
10719,-0.9348268248923951,-1.7723660121160143,-0.6414243657837397
1073,-0.8227616041616089,1.073490889195159,0.5450431119178907
10741,0.6246641724321955,0.6435465776729905,0.007665433047287204
10788,-0.11513361828018039,-0.46645128841106176,-0.20744170243904042
10791,-0.7399487447458196,-0.02389991807632952,0.11366446641799026
10799,-0.5514958141656006,0.5808739855323874,0.25725991201924586
107,-0.6503795427625148,-0.3350331956679698,-0.11390488947996527
10803,0.0901822107119537,0.3061701554629376,-0.04429672667893287
10804,-0.5898396137059606,-0.33532232004187423,-0.1294222426718454
10809,-0.8599589015005378,-1.0488475774013681,-0.357536473320859
10820,-0.7746077546460135,0.15050616655923138,0.16081489510246522
10821,0.8334850543380419,0.36162325093255765,-0.056631422654219644
10829,0.23810551517677433,0.2901934778993578,-0.07149487278546897
10831,-1.3726724409230935,0.6525106037061997,0.49137125102047224
10840,-0.062309779653576924,1.3160406504853392,0.4197862215831222
10843,-0.42032963933450557,0.5862513295749401,0.2686748329186749
10844,-0.17449297297256097,0.27270803116311354,0.03637649714040421
10845,0.1368331332994587,-0.3718087593298098,-0.29170169000321594
10849,0.16684491187683467,-0.5843975189206465,-0.3933793012758446
10853,1.9611094734653731,0.5637469501008163,-0.21952024555472133
10855,-0.048234253316206906,-0.09799963448510092,-0.15827560095649237
10858,-1.5536045230435926,-0.4326333571405432,0.08334342511561883
10860,2.5367184236379887,1.0495197381609045,-0.12441335371405988
1086,-0.9943578149344366,0.27110360905660397,0.2296291854000168
10871,-0.3156561744960101,1.6347516607217114,0.6646234488214637
10878,-0.4888126109320001,0.8353690194131252,0.33171779530498574
10883,-0.46405000459790097,-1.455473853615838,-0.5922179371943168
10886,1.140306731459976,1.059656240839575,0.0714956251328397
10903,-0.252945486535935,-1.6274053149732568,-0.6987443907712475
10906,-0.5336803912385263,-0.8905562059258214,-0.37533350600720694
10907,-0.2490557947104914,-0.4245677971128549,-0.21308818803625384
1090,-0.701420026823847,0.39335040503182456,0.2029846648875927
10918,1.3316577265697638,0.7351828450739508,0.011432025795494046
10919,-1.57742917590422,0.7740628219874778,0.5958908856333447
10920,-2.0946625177088434,1.120625957077817,0.8812297723928315
10928,-0.36067046967189664,-0.08542386247454785,-0.07131261680949025
1092,0.7022123929651602,0.6640995557529633,0.016420754278446196
10956,0.42048524357878897,0.5903495640318069,0.03211182261145208
10958,0.05105544642807186,-0.4965146736880873,-0.34368644499789613
1095,0.12087063559462796,0.2586935915663924,-0.06850543828273746
10960,-0.8098656046167066,-0.2686160856847638,-0.04580735903162345
10962,2.0075295925533614,1.2390461885664392,-0.0033678112186614462
10965,-0.16239109233701712,0.6325916219172234,0.17012357553969873
10967,-0.3972540331350261,-0.520449234985918,-0.2612256341380452
10969,2.5568116218040857,1.007136689820553,-0.2026466552507106
10971,0.4414862985033198,-0.4562022227333169,-0.40614262695410247
10973,-0.41328220784249675,-0.5797027134442626,-0.28108531283497784
10976,-0.36726643817933174,0.1563792839994955,0.014628879579868375
10980,-0.2570465010431975,-0.6529798522289125,-0.3539825143413513
10982,-1.4907990089855596,0.006311031992902398,0.25070479824789416
10984,2.0135786850842083,1.2129584664142923,0.0029692174316915836
10989,-0.28715392709785026,0.05385268754849541,-0.04581124092803571
1098,-0.9741304724768168,-1.6558233657923864,-0.5838311535413188
10993,-0.3166657734588058,-0.7644964324780706,-0.37181417953490975
10998,-0.18636035655103375,-1.3434020274898955,-0.6613651747115575
109,0.6131851923709195,0.4043250675252934,-0.04193902323490765
11002,0.23417093335551156,0.9851226659687787,0.28223438608776646
11003,-1.1728297298715153,-0.8450961726669663,-0.18146206220685057
1100,-0.026174362393899628,-0.7916734941138807,-0.4566972948303715
11013,-2.4443429557939615,-0.3712254050901021,0.34833496307799605
11035,0.930845513181495,-0.8111924039861472,-0.5992386614676231
1105,0.6346890118042745,-0.5748077340299719,-0.4725961680739343
11063,1.9719160152897177,-3.5760488792943703,6.17749356766893
110,-0.3161284754135387,0.5464676484035561,0.19694510469237436
11112,1.7866268910426404,-0.08239956542581937,-0.4906204144479299
11113,-1.5465472875952675,1.1141246413299588,0.7767560964663118
11124,0.10158872743277576,0.09493664314987531,-0.0831927200383489
11133,-0.4655186576787049,-1.7379676985520998,-0.7536374234998956
11159,0.3887371257273254,0.46128267552003194,-0.01694572614379414
11175,3.682501623687534,3.4051954404288884,0.6085502679514521
11178,3.1427803803783387,-0.4373820719938266,-0.8546798981708486
1117,-0.10917856643752519,-0.0798301212533744,-0.11474174948166699
11181,-0.23927549183417618,-0.3684718493719777,-0.21655192084901223
1118,-1.0429526648204477,-0.8747904402292253,-0.23798091709659522
11225,-0.331457073902747,-0.3113519903025352,-0.18602600392909868
11228,-1.6101586204045728,0.5940917175789237,0.5289623201279291
1122,0.17281163679501854,-0.04534489554240927,-0.1894393927116336
11232,0.025320231677010984,-0.13129686529310736,-0.20848630206930757
11235,-0.8095574642485931,-0.3431108132587086,-0.048165342589244924
11236,0.7932127506457768,0.098403135786219,-0.23556628877779962
11241,-0.00856169576738123,0.5830622722172651,0.13526977185232572
11242,-1.8603631679940171,2.0705595779981403,1.2546988921884337
11243,1.2567629749751743,1.154903617962078,0.1471530031127702
11252,-2.9127719230700553,3.6708263530343843,2.2046839907081135
11259,-0.3369474820211251,1.0885268442218001,0.4005207409277695
1125,-1.0655346740998493,1.3888039753245898,0.7330541673900806
11261,-0.057349581365845656,0.9247368345949397,0.28528000599204706
11295,0.02036578348697694,1.1239562349087773,0.32493465094075974
11299,3.5231969175328444,2.2437191004760146,0.11626544644589
11302,-1.5484534576078142,0.8718379277732028,0.6357197726650206
11306,-0.5935239132275866,-1.0932982325616458,-0.44922210294527515
11307,-0.6569816848990914,1.3956427063318135,0.6388912437657751
11310,0.36429560235379516,-0.6554418699746446,-0.46592757086130987
11317,2.893678077114854,1.534527129332245,-0.014070247755105956
11319,3.042961090568535,-0.18078432623096685,-0.7572635051807204
11324,-0.2652524860493041,-0.21971681834529477,-0.1702402308468907
11343,-0.8876347148957676,0.058270345106403505,0.1432883559468994
11347,0.36569465774213133,0.020682448238462443,-0.14077691040763954
11352,-0.35682939556012216,-0.9822477010636811,-0.4647834743055281
11355,-0.29870985016483154,0.5859616429989446,0.24621759197969645
11358,-0.10738824581108727,2.1844359713713373,0.8066093210495273
11407,0.02688492541356997,-0.6954450999422026,-0.44270689578244476
11409,-0.36029020735413547,-0.5896510280114352,-0.2915508633983294
11415,1.2349882463604023,-0.3017959811414103,-0.4779757172145058
11417,-0.2606675642394056,0.9534774108026515,0.32053096634144995
1141,-0.0651001036051267,1.226039823133868,0.3947031744371604
11431,-0.9592868529974821,-0.8618637488893225,-0.25482617115733214
11445,-1.0333735664413992,2.325296780197371,1.1222566921926038
11446,1.0178072270571494,-0.9245079568734019,-0.6420412531034235
11448,0.27242305370127273,0.1112209953202469,-0.13445153937635282
11459,-0.03463449575343982,0.7157843932151845,0.17017807276245328
11462,-0.0493002763450845,0.43962979623405807,0.06297940713208887
11463,-0.12321964607009936,0.7692511583982854,0.2895634607515669
11465,-0.11135479880140696,0.9525267777957307,0.3321940930607646
11466,0.22381288237105507,0.3546647165999912,-0.028687751247558933
11475,-0.8005771691038461,0.00028892211273480814,0.07316616326763035
11477,-1.4534192422007985,-0.5874807548737941,-0.008256034623284307
1147,0.25571564395572943,-0.7184921997599121,-0.47568226228705035
11482,-1.3199740781477942,1.1086778000213984,0.6813015941714832
11491,-0.7611576996688482,-0.3530566547112565,-0.09369257024771993
11492,0.3359093115400653,-0.14668687411112416,-0.23883066697121821
11501,1.3089832373771304,0.1195381400869446,-0.32821508760193197
11507,0.11219500539382468,-0.040081093782689405,-0.15093331444155775
11519,1.30181540879421,1.440012578086342,0.2543806432196716
11521,0.9653316823142212,0.39622629989807207,-0.1034828492971295
11522,-0.1462890254184503,0.42285409446911304,0.07023364389168783
11526,-0.08591153827111103,0.8941418730226443,0.2785116147631193
11527,1.158604233864135,2.448395465906254,0.7093617118130339
11539,4.035953977357369,0.19870392958575014,-0.7778841576431428
11557,-0.7390197323296253,0.020549976450533487,0.05680970869173789
11559,0.06019955153923094,-3.007711540135187,5.3574452135939294
11569,0.10893461546551575,-0.5422749627417991,-0.3459016259900591
11570,-0.9380246078596985,0.17178968945528153,0.1729887420798661
11578,0.9456640833653271,0.582569226425213,-0.037930253647615854
11580,-1.9774832726489369,2.035065294516209,1.231895608446087
11582,-0.3896707551601799,-0.36436253436496946,-0.1530782721807816
11595,-0.31655471874856345,-0.38522109446652675,-0.22087943887028993
11601,0.15919304899770073,-1.2227033845580364,-0.6258682518993768
11608,-0.2119693915403936,-1.1501639847908003,-0.5378633309156343
11623,-0.08598106299072325,-0.6775473209744859,-0.374875064621781
1163,-0.2520900994852292,-0.9285351182562506,-0.47099361320746563
1164,0.2748075587083299,-0.1337958836150901,-0.23541238117011581
1165,-1.049724537502045,0.51854332688389,0.3484122029574003
11666,-0.39011749917298433,-0.7208735348903846,-0.3349378859071342
11667,-1.2871190323528245,0.19463701253206578,0.30229418707422906
11669,2.0843900954153134,-0.39528806119431215,-0.6535866784482045
11670,-0.10097163998517238,-0.2629877482973583,-0.20140130614117746
11674,-0.30371068019224323,-0.04973720531408345,-0.06959509807596133
1167,-1.1489496814685969,-1.8859774251204322,-0.5988179142739075
11680,-0.2661612050762932,0.21920393865484544,0.07465977534624736
11681,0.22453647512054453,-0.22803873478644932,-0.22343205929312046
11682,-1.2092689558969743,-1.051446351251931,-0.26645694749239957
11686,0.5815989749457245,0.2834254623913936,-0.07842216978310401
11699,0.2200388016792859,0.3491718851906556,-0.0011050012493508516
1169,0.05008650376268138,0.16448529650452523,-0.03394677914749249
11702,-0.03283972493255663,-0.27400500786677884,-0.22711025227352563
11706,1.2799098982371453,0.9987324399562257,0.04585153277156377
11708,-0.8467723155862675,0.19193439489783642,0.17527662285235185
11711,-0.6438807434842624,-0.3310963775225587,-0.11618310938158302
